,0,1,2,3
8906,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed some. Ready for the show.  Thanks cousin <@689681229989150742>,2020-05-27T18:11:04.220000+00:00
8907,233095871628050433,jibroni#0841,Sold the last one!,2020-05-27T18:15:34.997000+00:00
8908,305636515688480769,Chandi#5215,Cut 5 here around 5.40 hoping to cut more around 6 if possible and letting rest run,2020-05-27T18:52:12.697000+00:00
8909,579205396166737921,beenpippinsincebeenpippin#4039,Trimming again,2020-05-27T19:24:15.171000+00:00
8910,305636515688480769,Chandi#5215,Trimmed 5 and letting these run for pretty much free...,2020-05-27T17:53:23.070000+00:00
8911,107174181992398848,Razaekel#0001,"good, good, let the profits flow through you",2020-05-27T17:53:42.567000+00:00
8912,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed some. Ready for the show.  Thanks cousin <@689681229989150742>,2020-05-27T18:11:04.220000+00:00
8913,233095871628050433,jibroni#0841,Sold the last one!,2020-05-27T18:15:34.997000+00:00
8914,305636515688480769,Chandi#5215,Cut 5 here around 5.40 hoping to cut more around 6 if possible and letting rest run,2020-05-27T18:52:12.697000+00:00
8915,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few,2020-05-27T17:11:09.445000+00:00
8916,305636515688480769,Chandi#5215,Trimmed 5 and letting these run for pretty much free...,2020-05-27T17:53:23.070000+00:00
8917,107174181992398848,Razaekel#0001,"good, good, let the profits flow through you",2020-05-27T17:53:42.567000+00:00
8918,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed some. Ready for the show.  Thanks cousin <@689681229989150742>,2020-05-27T18:11:04.220000+00:00
8919,233095871628050433,jibroni#0841,Sold the last one!,2020-05-27T18:15:34.997000+00:00
8920,275404914606473216,Fck_ImLit#7988,closing my Apple swing today,2020-05-27T17:06:01.183000+00:00
8921,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few,2020-05-27T17:11:09.445000+00:00
8922,305636515688480769,Chandi#5215,Trimmed 5 and letting these run for pretty much free...,2020-05-27T17:53:23.070000+00:00
8923,107174181992398848,Razaekel#0001,"good, good, let the profits flow through you",2020-05-27T17:53:42.567000+00:00
8924,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed some. Ready for the show.  Thanks cousin <@689681229989150742>,2020-05-27T18:11:04.220000+00:00
8925,275404914606473216,Fck_ImLit#7988,closing my Apple swing today,2020-05-27T17:06:01.183000+00:00
8926,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few,2020-05-27T17:11:09.445000+00:00
8927,305636515688480769,Chandi#5215,Trimmed 5 and letting these run for pretty much free...,2020-05-27T17:53:23.070000+00:00
8928,107174181992398848,Razaekel#0001,"good, good, let the profits flow through you",2020-05-27T17:53:42.567000+00:00
8929,233095871628050433,jibroni#0841,Cut down from 3,2020-05-27T16:07:32.990000+00:00
8930,275404914606473216,Fck_ImLit#7988,closing my Apple swing today,2020-05-27T17:06:01.183000+00:00
8931,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few,2020-05-27T17:11:09.445000+00:00
8932,305636515688480769,Chandi#5215,Trimmed 5 and letting these run for pretty much free...,2020-05-27T17:53:23.070000+00:00
8933,233095871628050433,jibroni#0841,Cut down from 3,2020-05-27T16:07:32.990000+00:00
8934,275404914606473216,Fck_ImLit#7988,closing my Apple swing today,2020-05-27T17:06:01.183000+00:00
8935,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few,2020-05-27T17:11:09.445000+00:00
8936,674648888279302204,GOOFYSPY#8332,Sold SPY put 25% - ITM,2020-05-27T15:01:29.638000+00:00
8937,233095871628050433,jibroni#0841,Cut down from 3,2020-05-27T16:07:32.990000+00:00
8938,275404914606473216,Fck_ImLit#7988,closing my Apple swing today,2020-05-27T17:06:01.183000+00:00
8939,579205396166737921,beenpippinsincebeenpippin#4039,Trim city,2020-05-27T14:49:28.046000+00:00
8940,674648888279302204,GOOFYSPY#8332,Sold SPY put 25% - ITM,2020-05-27T15:01:29.638000+00:00
8941,233095871628050433,jibroni#0841,Cut down from 3,2020-05-27T16:07:32.990000+00:00
8942,441810597525323787,MrHan15#1421,Quick quick Tesla one here,2020-05-27T14:29:35.034000+00:00
8943,579205396166737921,beenpippinsincebeenpippin#4039,Trim city,2020-05-27T14:49:28.046000+00:00
8944,674648888279302204,GOOFYSPY#8332,Sold SPY put 25% - ITM,2020-05-27T15:01:29.638000+00:00
8945,233095871628050433,jibroni#0841,Cut down from 3,2020-05-27T16:07:32.990000+00:00
8946,227820586422894592,Tswift#0543,"Swung some luv,Bac,dal, spy calls overnight, cashed out right on market open. We take profits.  Time to transfer the rest of this to my new TD Account 👏🏼",2020-05-27T13:58:04.360000+00:00
8947,441810597525323787,MrHan15#1421,Quick quick Tesla one here,2020-05-27T14:29:35.034000+00:00
8948,579205396166737921,beenpippinsincebeenpippin#4039,Trim city,2020-05-27T14:49:28.046000+00:00
8949,674648888279302204,GOOFYSPY#8332,Sold SPY put 25% - ITM,2020-05-27T15:01:29.638000+00:00
8950,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed 2 kept 1,2020-05-27T13:54:46.913000+00:00
8951,227820586422894592,Tswift#0543,"Swung some luv,Bac,dal, spy calls overnight, cashed out right on market open. We take profits.  Time to transfer the rest of this to my new TD Account 👏🏼",2020-05-27T13:58:04.360000+00:00
8952,441810597525323787,MrHan15#1421,Quick quick Tesla one here,2020-05-27T14:29:35.034000+00:00
8953,579205396166737921,beenpippinsincebeenpippin#4039,Trim city,2020-05-27T14:49:28.046000+00:00
8954,674648888279302204,GOOFYSPY#8332,Sold SPY put 25% - ITM,2020-05-27T15:01:29.638000+00:00
8955,705202272354697277,tgut#1145,Trimmed one kept one,2020-05-27T13:53:08.271000+00:00
8956,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed 2 kept 1,2020-05-27T13:54:46.913000+00:00
8957,227820586422894592,Tswift#0543,"Swung some luv,Bac,dal, spy calls overnight, cashed out right on market open. We take profits.  Time to transfer the rest of this to my new TD Account 👏🏼",2020-05-27T13:58:04.360000+00:00
8958,441810597525323787,MrHan15#1421,Quick quick Tesla one here,2020-05-27T14:29:35.034000+00:00
8959,579205396166737921,beenpippinsincebeenpippin#4039,Trim city,2020-05-27T14:49:28.046000+00:00
8960,674648888279302204,GOOFYSPY#8332,Sold at 5.90,2020-05-26T17:33:54.801000+00:00
8961,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple,2020-05-26T19:42:29.818000+00:00
8962,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple more,2020-05-26T19:47:47.920000+00:00
8963,579205396166737921,beenpippinsincebeenpippin#4039,Got back in these fresh yesterday. Selling 50 of 150 here,2020-05-27T13:32:23.691000+00:00
8964,674648888279302204,GOOFYSPY#8332,Sold at 5.90,2020-05-26T17:33:54.801000+00:00
8965,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple,2020-05-26T19:42:29.818000+00:00
8966,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple more,2020-05-26T19:47:47.920000+00:00
8967,579205396166737921,beenpippinsincebeenpippin#4039,Got back in these fresh yesterday. Selling 50 of 150 here,2020-05-27T13:32:23.691000+00:00
8968,674648888279302204,GOOFYSPY#8332,Sold at 5.90,2020-05-26T17:33:54.801000+00:00
8969,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple,2020-05-26T19:42:29.818000+00:00
8970,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple more,2020-05-26T19:47:47.920000+00:00
8971,488359813160501251,Merente#5844,Haha...a 1 minute 12% from <@701271250844123187>,2020-05-26T15:53:58.198000+00:00
8972,674648888279302204,GOOFYSPY#8332,Sold at 5.90,2020-05-26T17:33:54.801000+00:00
8973,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple,2020-05-26T19:42:29.818000+00:00
8974,579205396166737921,beenpippinsincebeenpippin#4039,Played this one small. Had 10 but cut 5,2020-05-26T15:34:29.888000+00:00
8975,488359813160501251,Merente#5844,Haha...a 1 minute 12% from <@701271250844123187>,2020-05-26T15:53:58.198000+00:00
8976,674648888279302204,GOOFYSPY#8332,Sold at 5.90,2020-05-26T17:33:54.801000+00:00
8977,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few more throughout the day to get to here,2020-05-26T15:32:41.572000+00:00
8978,579205396166737921,beenpippinsincebeenpippin#4039,Played this one small. Had 10 but cut 5,2020-05-26T15:34:29.888000+00:00
8979,488359813160501251,Merente#5844,Haha...a 1 minute 12% from <@701271250844123187>,2020-05-26T15:53:58.198000+00:00
8980,663395442645663764,stocky#9277,Kind of a hit and miss day. Decided to stop on top.,2020-05-26T15:26:44.939000+00:00
8981,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few more throughout the day to get to here,2020-05-26T15:32:41.572000+00:00
8982,579205396166737921,beenpippinsincebeenpippin#4039,Played this one small. Had 10 but cut 5,2020-05-26T15:34:29.888000+00:00
8983,488359813160501251,Merente#5844,Haha...a 1 minute 12% from <@701271250844123187>,2020-05-26T15:53:58.198000+00:00
8984,417173802212917249,iMissFire#6980,"woof, very nice!",2020-05-26T15:22:14.011000+00:00
8985,663395442645663764,stocky#9277,Kind of a hit and miss day. Decided to stop on top.,2020-05-26T15:26:44.939000+00:00
8986,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few more throughout the day to get to here,2020-05-26T15:32:41.572000+00:00
8987,579205396166737921,beenpippinsincebeenpippin#4039,Played this one small. Had 10 but cut 5,2020-05-26T15:34:29.888000+00:00
8988,488359813160501251,Merente#5844,Haha...a 1 minute 12% from <@701271250844123187>,2020-05-26T15:53:58.198000+00:00
8989,623226778109870080,balleronabudget#8957,finally sold it...tired of stressing about lol,2020-05-26T15:15:06.648000+00:00
8990,417173802212917249,iMissFire#6980,"woof, very nice!",2020-05-26T15:22:14.011000+00:00
8991,663395442645663764,stocky#9277,Kind of a hit and miss day. Decided to stop on top.,2020-05-26T15:26:44.939000+00:00
8992,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few more throughout the day to get to here,2020-05-26T15:32:41.572000+00:00
8993,579205396166737921,beenpippinsincebeenpippin#4039,Played this one small. Had 10 but cut 5,2020-05-26T15:34:29.888000+00:00
8994,391811742621237251,cmreynol#5683,nice call <@!432049873563680786>,2020-05-26T14:47:45.581000+00:00
8995,623226778109870080,balleronabudget#8957,finally sold it...tired of stressing about lol,2020-05-26T15:15:06.648000+00:00
8996,417173802212917249,iMissFire#6980,"woof, very nice!",2020-05-26T15:22:14.011000+00:00
8997,663395442645663764,stocky#9277,Kind of a hit and miss day. Decided to stop on top.,2020-05-26T15:26:44.939000+00:00
8998,579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few more throughout the day to get to here,2020-05-26T15:32:41.572000+00:00
8999,207912386760278016,trevbhawk#5837,Sold the 133 URI 5/29 calls this morning not trying to give it back this week like last week's URI gains,2020-05-26T14:30:08.567000+00:00
9000,391811742621237251,cmreynol#5683,nice call <@!432049873563680786>,2020-05-26T14:47:45.581000+00:00
9001,623226778109870080,balleronabudget#8957,finally sold it...tired of stressing about lol,2020-05-26T15:15:06.648000+00:00
9002,417173802212917249,iMissFire#6980,"woof, very nice!",2020-05-26T15:22:14.011000+00:00
9003,663395442645663764,stocky#9277,Kind of a hit and miss day. Decided to stop on top.,2020-05-26T15:26:44.939000+00:00
9004,408072494356889612,Miura27#9419,Trimming out of URI yolo calls letting the rest run,2020-05-26T14:17:56.081000+00:00
9005,207912386760278016,trevbhawk#5837,Sold the 133 URI 5/29 calls this morning not trying to give it back this week like last week's URI gains,2020-05-26T14:30:08.567000+00:00
9006,391811742621237251,cmreynol#5683,nice call <@!432049873563680786>,2020-05-26T14:47:45.581000+00:00
9007,623226778109870080,balleronabudget#8957,finally sold it...tired of stressing about lol,2020-05-26T15:15:06.648000+00:00
9008,417173802212917249,iMissFire#6980,"woof, very nice!",2020-05-26T15:22:14.011000+00:00
9009,408072494356889612,Miura27#9419,Trimming out of URI yolo calls letting the rest run,2020-05-26T14:17:56.081000+00:00
9010,207912386760278016,trevbhawk#5837,Sold the 133 URI 5/29 calls this morning not trying to give it back this week like last week's URI gains,2020-05-26T14:30:08.567000+00:00
9011,391811742621237251,cmreynol#5683,nice call <@!432049873563680786>,2020-05-26T14:47:45.581000+00:00
9012,623226778109870080,balleronabudget#8957,finally sold it...tired of stressing about lol,2020-05-26T15:15:06.648000+00:00
9013,513854555239350274,💰Money Talks 💰#9073,Sold 4 of these. Holding one for free,2020-05-26T13:38:05.178000+00:00
9014,408072494356889612,Miura27#9419,Trimming out of URI yolo calls letting the rest run,2020-05-26T14:17:56.081000+00:00
9015,207912386760278016,trevbhawk#5837,Sold the 133 URI 5/29 calls this morning not trying to give it back this week like last week's URI gains,2020-05-26T14:30:08.567000+00:00
9016,391811742621237251,cmreynol#5683,nice call <@!432049873563680786>,2020-05-26T14:47:45.581000+00:00
9017,579205396166737921,beenpippinsincebeenpippin#4039,Trim gang,2020-05-26T13:33:53.092000+00:00
9018,513854555239350274,💰Money Talks 💰#9073,Sold 4 of these. Holding one for free,2020-05-26T13:38:05.178000+00:00
9019,408072494356889612,Miura27#9419,Trimming out of URI yolo calls letting the rest run,2020-05-26T14:17:56.081000+00:00
9020,207912386760278016,trevbhawk#5837,Sold the 133 URI 5/29 calls this morning not trying to give it back this week like last week's URI gains,2020-05-26T14:30:08.567000+00:00
9021,579205396166737921,beenpippinsincebeenpippin#4039,Trim gang,2020-05-26T13:33:53.092000+00:00
9022,513854555239350274,💰Money Talks 💰#9073,Sold 4 of these. Holding one for free,2020-05-26T13:38:05.178000+00:00
9023,408072494356889612,Miura27#9419,Trimming out of URI yolo calls letting the rest run,2020-05-26T14:17:56.081000+00:00
9024,663395442645663764,stocky#9277,Cut 1 rode 1,2020-05-22T19:27:40.795000+00:00
9025,579205396166737921,beenpippinsincebeenpippin#4039,Trim gang,2020-05-26T13:33:53.092000+00:00
9026,513854555239350274,💰Money Talks 💰#9073,Sold 4 of these. Holding one for free,2020-05-26T13:38:05.178000+00:00
9027,441810597525323787,MrHan15#1421,Tryna be like <@663395442645663764>,2020-05-22T18:37:42.045000+00:00
9028,663395442645663764,stocky#9277,Cut 1 rode 1,2020-05-22T19:27:40.795000+00:00
9029,579205396166737921,beenpippinsincebeenpippin#4039,Trim gang,2020-05-26T13:33:53.092000+00:00
9030,513854555239350274,💰Money Talks 💰#9073,Sold 4 of these. Holding one for free,2020-05-26T13:38:05.178000+00:00
9031,408072494356889612,Miura27#9419,Quick Scalp in and out in 2 minutes,2020-05-22T18:07:06.641000+00:00
9032,441810597525323787,MrHan15#1421,Tryna be like <@663395442645663764>,2020-05-22T18:37:42.045000+00:00
9033,663395442645663764,stocky#9277,Cut 1 rode 1,2020-05-22T19:27:40.795000+00:00
9034,579205396166737921,beenpippinsincebeenpippin#4039,Trim gang,2020-05-26T13:33:53.092000+00:00
9035,663395442645663764,stocky#9277,Alibaba call me alidada,2020-05-22T17:21:25.664000+00:00
9036,408072494356889612,Miura27#9419,Quick Scalp in and out in 2 minutes,2020-05-22T18:07:06.641000+00:00
9037,441810597525323787,MrHan15#1421,Tryna be like <@663395442645663764>,2020-05-22T18:37:42.045000+00:00
9038,663395442645663764,stocky#9277,Cut 1 rode 1,2020-05-22T19:27:40.795000+00:00
9039,623226778109870080,balleronabudget#8957,"other than a hot dog and pizza at Costco, this is probably the best $4 i've ever spent",2020-05-22T16:02:33.328000+00:00
9040,663395442645663764,stocky#9277,Alibaba call me alidada,2020-05-22T17:21:25.664000+00:00
9041,408072494356889612,Miura27#9419,Quick Scalp in and out in 2 minutes,2020-05-22T18:07:06.641000+00:00
9042,441810597525323787,MrHan15#1421,Tryna be like <@663395442645663764>,2020-05-22T18:37:42.045000+00:00
9043,663395442645663764,stocky#9277,Cut 1 rode 1,2020-05-22T19:27:40.795000+00:00
9044,524718950475628554,Harry (Investments)#5289,maestro,2020-05-22T14:33:25.921000+00:00
9045,623226778109870080,balleronabudget#8957,"other than a hot dog and pizza at Costco, this is probably the best $4 i've ever spent",2020-05-22T16:02:33.328000+00:00
9046,663395442645663764,stocky#9277,Alibaba call me alidada,2020-05-22T17:21:25.664000+00:00
9047,408072494356889612,Miura27#9419,Quick Scalp in and out in 2 minutes,2020-05-22T18:07:06.641000+00:00
9048,441810597525323787,MrHan15#1421,Tryna be like <@663395442645663764>,2020-05-22T18:37:42.045000+00:00
9049,432049873563680786,Bueller#0001,"Double dipped off my levels playing both sides, 1 contract each with same day expiration <@!579205396166737921> <@!524718950475628554> <@!464449226521313292> <@308330778155155476>",2020-05-22T14:26:36.404000+00:00
9050,524718950475628554,Harry (Investments)#5289,maestro,2020-05-22T14:33:25.921000+00:00
9051,623226778109870080,balleronabudget#8957,"other than a hot dog and pizza at Costco, this is probably the best $4 i've ever spent",2020-05-22T16:02:33.328000+00:00
9052,663395442645663764,stocky#9277,Alibaba call me alidada,2020-05-22T17:21:25.664000+00:00
9053,408072494356889612,Miura27#9419,Quick Scalp in and out in 2 minutes,2020-05-22T18:07:06.641000+00:00
9054,623226778109870080,balleronabudget#8957,"i think i sold a candle or two too early, but waited longer than last week. got another this time too!",2020-05-22T14:08:45.358000+00:00
